Source Audio,Part,Début (sec),Début (min:sec),Distance,Status,Listening, ,Unnamed: 8,Validation_Humaine
ml19_293a_0015_part81.wav,81,405,6:45,0.0919,RAS,,,ml19_293a_00150081,A_VALIDER
ml19_293a_0015_part82.wav,82,410,6:50,0.1467,RAS,,,ml19_293a_00150082,A_VALIDER
ml19_293a_0015_part83.wav,83,415,6:55,0.1441,RAS,,,ml19_293a_00150083,A_VALIDER
ml19_293a_0015_part84.wav,84,420,7:00,0.1212,RAS,,,ml19_293a_00150084,A_VALIDER
ml19_293a_0015_part85.wav,85,425,7:05,0.1044,RAS,,,ml19_293a_00150085,A_VALIDER
ml19_293a_0015_part86.wav,86,430,7:10,0.1012,RAS,,,ml19_293a_00150086,A_VALIDER
ml19_293a_0015_part87.wav,87,435,7:15,0.1414,RAS,,,ml19_293a_00150087,A_VALIDER
ml19_293a_0015_part88.wav,88,440,7:20,0.1485,RAS,,,ml19_293a_00150088,A_VALIDER
ml19_293a_0015_part89.wav,89,445,7:25,0.1648,RAS,,,ml19_293a_00150089,A_VALIDER
ml19_293a_0015_part90.wav,90,450,7:30,0.1435,RAS,,,ml19_293a_00150090,A_VALIDER
ml19_293a_0015_part91.wav,91,455,7:35,0.1325,RAS,,,ml19_293a_00150091,A_VALIDER
ml19_293a_0015_part92.wav,92,460,7:40,0.1513,RAS,,,ml19_293a_00150092,A_VALIDER
ml19_293a_0015_part93.wav,93,465,7:45,0.1283,RAS,,,ml19_293a_00150093,A_VALIDER
ml19_293a_0015_part94.wav,94,470,7:50,0.1689,RAS,,,ml19_293a_00150094,A_VALIDER
ml19_293a_0015_part95.wav,95,475,7:55,0.1087,RAS,,,ml19_293a_00150095,A_VALIDER
ml19_293a_0015_part96.wav,96,480,8:00,0.1131,RAS,,,ml19_293a_00150096,A_VALIDER
ml19_293a_0015_part97.wav,97,485,8:05,0.1433,RAS,,,ml19_293a_00150097,A_VALIDER
ml19_293a_0015_part98.wav,98,490,8:10,0.1184,RAS,,,ml19_293a_00150098,A_VALIDER
ml19_293a_0015_part99.wav,99,495,8:15,0.1339,RAS,,,ml19_293a_00150099,A_VALIDER
ml19_293a_0015_part100.wav,100,500,8:20,0.1159,RAS,,,ml19_293a_00150100,A_VALIDER
ml19_293a_0015_part101.wav,101,505,8:25,0.1495,RAS,,,ml19_293a_00150101,A_VALIDER
ml19_293a_0015_part102.wav,102,510,8:30,0.0928,RAS,,,ml19_293a_00150102,A_VALIDER
ml19_293a_0015_part103.wav,103,515,8:35,0.1612,RAS,,,ml19_293a_00150103,A_VALIDER
ml19_293a_0015_part104.wav,104,520,8:40,0.1628,RAS,,,ml19_293a_00150104,A_VALIDER
ml19_293a_0015_part105.wav,105,525,8:45,0.1024,RAS,,,ml19_293a_00150105,A_VALIDER
ml19_293a_0015_part106.wav,106,530,8:50,0.1207,RAS,,,ml19_293a_00150106,A_VALIDER
ml19_293a_0015_part107.wav,107,535,8:55,0.1789,RAS,,,ml19_293a_00150107,A_VALIDER
ml19_293a_0015_part108.wav,108,540,9:00,0.1728,RAS,,,ml19_293a_00150108,A_VALIDER
ml19_293a_0015_part109.wav,109,545,9:05,0.1793,RAS,,,ml19_293a_00150109,A_VALIDER
ml19_293a_0015_part110.wav,110,550,9:10,0.16,RAS,,,ml19_293a_00150110,A_VALIDER
ml19_293a_0015_part111.wav,111,555,9:15,0.1149,RAS,,,ml19_293a_00150111,A_VALIDER
ml19_293a_0015_part112.wav,112,560,9:20,0.1562,RAS,,,ml19_293a_00150112,A_VALIDER
ml19_293a_0015_part113.wav,113,565,9:25,0.1192,RAS,,,ml19_293a_00150113,A_VALIDER
ml19_293a_0015_part114.wav,114,570,9:30,0.1524,RAS,,,ml19_293a_00150114,A_VALIDER
ml19_293a_0015_part115.wav,115,575,9:35,0.1193,RAS,,,ml19_293a_00150115,A_VALIDER
ml19_293a_0015_part116.wav,116,580,9:40,0.1402,RAS,,,ml19_293a_00150116,A_VALIDER
ml19_293a_0015_part117.wav,117,585,9:45,0.1596,RAS,,,ml19_293a_00150117,A_VALIDER
ml19_293a_0015_part118.wav,118,590,9:50,0.1433,RAS,,,ml19_293a_00150118,A_VALIDER
ml19_293a_0015_part119.wav,119,595,9:55,0.1371,RAS,,,ml19_293a_00150119,A_VALIDER
ml19_293a_0015_part120.wav,120,600,10:00,0.1248,RAS,,,ml19_293a_00150120,A_VALIDER
ml19_293a_0015_part121.wav,121,605,10:05,0.1276,RAS,,,ml19_293a_00150121,A_VALIDER
ml19_293a_0015_part122.wav,122,610,10:10,0.1127,RAS,,,ml19_293a_00150122,A_VALIDER
ml19_293a_0015_part123.wav,123,615,10:15,0.1976,RAS,,,ml19_293a_00150123,A_VALIDER
ml19_293a_0015_part124.wav,124,620,10:20,0.1164,RAS,,,ml19_293a_00150124,A_VALIDER
ml19_293a_0015_part125.wav,125,625,10:25,0.1423,RAS,,,ml19_293a_00150125,A_VALIDER
ml19_293a_0015_part126.wav,126,630,10:30,0.1188,RAS,,,ml19_293a_00150126,A_VALIDER
ml19_293a_0015_part127.wav,127,635,10:35,0.28,ANOMALIE,,,ml19_293a_00150127,A_VALIDER
ml19_293a_0015_part128.wav,128,640,10:40,0.2002,RAS,,,ml19_293a_00150128,A_VALIDER
ml19_293a_0015_part129.wav,129,645,10:45,0.1437,RAS,,,ml19_293a_00150129,A_VALIDER
ml19_293a_0015_part130.wav,130,650,10:50,0.1104,RAS,,,ml19_293a_00150130,A_VALIDER
ml19_293a_0015_part131.wav,131,655,10:55,0.1694,RAS,,,ml19_293a_00150131,A_VALIDER
ml19_293a_0015_part132.wav,132,660,11:00,0.2026,RAS,,,ml19_293a_00150132,A_VALIDER
ml19_293a_0015_part133.wav,133,665,11:05,0.1413,RAS,,,ml19_293a_00150133,A_VALIDER
ml19_293a_0015_part134.wav,134,670,11:10,0.2344,RAS,,,ml19_293a_00150134,A_VALIDER
ml19_293a_0015_part135.wav,135,675,11:15,0.2044,RAS,,,ml19_293a_00150135,A_VALIDER
ml19_293a_0015_part136.wav,136,680,11:20,0.115,RAS,,,ml19_293a_00150136,A_VALIDER
ml19_293a_0015_part137.wav,137,685,11:25,0.1304,RAS,,,ml19_293a_00150137,A_VALIDER
ml19_293a_0015_part138.wav,138,690,11:30,0.2155,RAS,,,ml19_293a_00150138,A_VALIDER
ml19_293a_0015_part139.wav,139,695,11:35,0.1505,RAS,,,ml19_293a_00150139,A_VALIDER
ml19_293a_0015_part140.wav,140,700,11:40,0.1566,RAS,,,ml19_293a_00150140,A_VALIDER
ml19_293a_0015_part141.wav,141,705,11:45,0.1859,RAS,,,ml19_293a_00150141,A_VALIDER
ml19_293a_0066_part0.wav,0,0,0:00,0.2531,ANOMALIE,,,ml19_293a_00660000,A_VALIDER
ml19_293a_0066_part1.wav,1,5,0:05,0.1628,RAS,,,ml19_293a_00660001,A_VALIDER
ml19_293a_0066_part2.wav,2,10,0:10,0.1575,RAS,,,ml19_293a_00660002,A_VALIDER
ml19_293a_0066_part3.wav,3,15,0:15,0.1301,RAS,,,ml19_293a_00660003,A_VALIDER
ml19_293a_0066_part4.wav,4,20,0:20,0.1235,RAS,,,ml19_293a_00660004,A_VALIDER
ml19_293a_0066_part5.wav,5,25,0:25,0.1367,RAS,,,ml19_293a_00660005,A_VALIDER
ml19_293a_0066_part6.wav,6,30,0:30,0.1149,RAS,,,ml19_293a_00660006,A_VALIDER
ml19_293a_0066_part7.wav,7,35,0:35,0.2622,ANOMALIE,,,ml19_293a_00660007,A_VALIDER
ml19_293a_0066_part8.wav,8,40,0:40,0.1286,RAS,,,ml19_293a_00660008,A_VALIDER
ml19_293a_0066_part9.wav,9,45,0:45,0.1364,RAS,,,ml19_293a_00660009,A_VALIDER
ml19_293a_0066_part10.wav,10,50,0:50,0.1372,RAS,,,ml19_293a_00660010,A_VALIDER
ml19_293a_0066_part11.wav,11,55,0:55,0.1227,RAS,,,ml19_293a_00660011,A_VALIDER
ml19_293a_0066_part12.wav,12,60,1:00,0.1566,RAS,,,ml19_293a_00660012,A_VALIDER
ml19_293a_0066_part13.wav,13,65,1:05,0.1575,RAS,,,ml19_293a_00660013,A_VALIDER
ml19_293a_0066_part14.wav,14,70,1:10,0.1771,RAS,,,ml19_293a_00660014,A_VALIDER
ml19_293a_0066_part15.wav,15,75,1:15,0.1453,RAS,,,ml19_293a_00660015,A_VALIDER
ml19_293a_0066_part16.wav,16,80,1:20,0.2169,RAS,,,ml19_293a_00660016,A_VALIDER
ml19_293a_0066_part17.wav,17,85,1:25,0.1895,RAS,,,ml19_293a_00660017,A_VALIDER
ml19_293a_0066_part18.wav,18,90,1:30,0.1767,RAS,,,ml19_293a_00660018,A_VALIDER
ml19_293a_0066_part19.wav,19,95,1:35,0.1206,RAS,,,ml19_293a_00660019,A_VALIDER
ml19_293a_0066_part20.wav,20,100,1:40,0.1982,RAS,,,ml19_293a_00660020,A_VALIDER
ml19_293a_0066_part21.wav,21,105,1:45,0.1224,RAS,,,ml19_293a_00660021,A_VALIDER
ml19_293a_0066_part22.wav,22,110,1:50,0.1397,RAS,,,ml19_293a_00660022,A_VALIDER
ml19_293a_0066_part23.wav,23,115,1:55,0.0996,RAS,,,ml19_293a_00660023,A_VALIDER
ml19_293a_0066_part24.wav,24,120,2:00,0.082,RAS,,,ml19_293a_00660024,A_VALIDER
ml19_293a_0066_part25.wav,25,125,2:05,0.202,RAS,,,ml19_293a_00660025,A_VALIDER
ml19_293a_0066_part26.wav,26,130,2:10,0.1328,RAS,,,ml19_293a_00660026,A_VALIDER
ml19_293a_0066_part27.wav,27,135,2:15,0.139,RAS,,,ml19_293a_00660027,A_VALIDER
ml19_293a_0066_part28.wav,28,140,2:20,0.1556,RAS,,,ml19_293a_00660028,A_VALIDER
ml19_293a_0066_part29.wav,29,145,2:25,0.0986,RAS,,,ml19_293a_00660029,A_VALIDER
ml19_293a_0066_part30.wav,30,150,2:30,0.1483,RAS,,,ml19_293a_00660030,A_VALIDER
ml19_293a_0066_part31.wav,31,155,2:35,0.1066,RAS,,,ml19_293a_00660031,A_VALIDER
ml19_293a_0066_part32.wav,32,160,2:40,0.1927,RAS,,,ml19_293a_00660032,A_VALIDER
ml19_293a_0066_part33.wav,33,165,2:45,0.1281,RAS,,,ml19_293a_00660033,A_VALIDER
ml19_293a_0066_part34.wav,34,170,2:50,0.1634,RAS,,,ml19_293a_00660034,A_VALIDER
ml19_293a_0066_part35.wav,35,175,2:55,0.2313,RAS,,,ml19_293a_00660035,A_VALIDER
ml19_293a_0066_part36.wav,36,180,3:00,0.134,RAS,,,ml19_293a_00660036,A_VALIDER
ml19_293a_0066_part37.wav,37,185,3:05,0.1338,RAS,,,ml19_293a_00660037,A_VALIDER
ml19_293a_0066_part38.wav,38,190,3:10,0.1994,RAS,,,ml19_293a_00660038,A_VALIDER
ml19_293a_0066_part39.wav,39,195,3:15,0.0922,RAS,,,ml19_293a_00660039,A_VALIDER
ml19_293a_0066_part40.wav,40,200,3:20,0.1561,RAS,,,ml19_293a_00660040,A_VALIDER
ml19_293a_0066_part41.wav,41,205,3:25,0.1246,RAS,,,ml19_293a_00660041,A_VALIDER
ml19_293a_0066_part42.wav,42,210,3:30,0.1437,RAS,,,ml19_293a_00660042,A_VALIDER
ml19_293a_0066_part43.wav,43,215,3:35,0.1906,RAS,,,ml19_293a_00660043,A_VALIDER
ml19_293a_0066_part44.wav,44,220,3:40,0.1068,RAS,,,ml19_293a_00660044,A_VALIDER
ml19_293a_0066_part45.wav,45,225,3:45,0.1126,RAS,,,ml19_293a_00660045,A_VALIDER
ml19_293a_0066_part46.wav,46,230,3:50,0.1063,RAS,,,ml19_293a_00660046,A_VALIDER
ml19_293a_0066_part47.wav,47,235,3:55,0.2247,RAS,,,ml19_293a_00660047,A_VALIDER
ml19_293a_0066_part48.wav,48,240,4:00,0.0992,RAS,,,ml19_293a_00660048,A_VALIDER
ml19_293a_0066_part49.wav,49,245,4:05,0.09,RAS,,,ml19_293a_00660049,A_VALIDER
ml19_293a_0066_part50.wav,50,250,4:10,0.1516,RAS,,,ml19_293a_00660050,A_VALIDER
ml19_293a_0066_part51.wav,51,255,4:15,0.0882,RAS,,,ml19_293a_00660051,A_VALIDER
ml19_293a_0066_part52.wav,52,260,4:20,0.1183,RAS,,,ml19_293a_00660052,A_VALIDER
ml19_293a_0066_part53.wav,53,265,4:25,0.1292,RAS,,,ml19_293a_00660053,A_VALIDER
ml19_293a_0066_part54.wav,54,270,4:30,0.1033,RAS,,,ml19_293a_00660054,A_VALIDER
ml19_293a_0066_part55.wav,55,275,4:35,0.1449,RAS,,,ml19_293a_00660055,A_VALIDER
ml19_293a_0066_part56.wav,56,280,4:40,0.1173,RAS,,,ml19_293a_00660056,A_VALIDER
ml19_293a_0066_part57.wav,57,285,4:45,0.5132,ANOMALIE,,,ml19_293a_00660057,A_VALIDER
ml19_293a_0066_part58.wav,58,290,4:50,0.2106,RAS,,,ml19_293a_00660058,A_VALIDER
ml19_293a_0066_part59.wav,59,295,4:55,0.4417,ANOMALIE,,,ml19_293a_00660059,A_VALIDER
ml19_293a_0066_part60.wav,60,300,5:00,0.3995,ANOMALIE,,,ml19_293a_00660060,A_VALIDER
ml19_293a_0066_part61.wav,61,305,5:05,0.1144,RAS,,,ml19_293a_00660061,A_VALIDER
ml19_293a_0066_part62.wav,62,310,5:10,0.1876,RAS,,,ml19_293a_00660062,A_VALIDER
ml19_293a_0066_part63.wav,63,315,5:15,0.0938,RAS,,,ml19_293a_00660063,A_VALIDER
ml19_293a_0066_part64.wav,64,320,5:20,0.1493,RAS,,,ml19_293a_00660064,A_VALIDER
ml19_293a_0066_part65.wav,65,325,5:25,0.1395,RAS,,,ml19_293a_00660065,A_VALIDER
ml19_293a_0066_part66.wav,66,330,5:30,0.1425,RAS,,,ml19_293a_00660066,A_VALIDER
ml19_293a_0066_part67.wav,67,335,5:35,0.0891,RAS,,,ml19_293a_00660067,A_VALIDER
ml19_293a_0066_part68.wav,68,340,5:40,0.1094,RAS,,,ml19_293a_00660068,A_VALIDER
ml19_293a_0066_part69.wav,69,345,5:45,0.0986,RAS,,,ml19_293a_00660069,A_VALIDER
ml19_293a_0066_part70.wav,70,350,5:50,0.2595,ANOMALIE,,,ml19_293a_00660070,A_VALIDER
ml19_293a_0066_part71.wav,71,355,5:55,0.1119,RAS,,,ml19_293a_00660071,A_VALIDER
ml19_293a_0066_part72.wav,72,360,6:00,0.2092,RAS,,,ml19_293a_00660072,A_VALIDER
ml19_293a_0066_part73.wav,73,365,6:05,0.1774,RAS,,,ml19_293a_00660073,A_VALIDER
ml19_293a_0066_part74.wav,74,370,6:10,0.094,RAS,,,ml19_293a_00660074,A_VALIDER
ml19_293a_0066_part75.wav,75,375,6:15,0.1531,RAS,,,ml19_293a_00660075,A_VALIDER
ml19_293a_0066_part76.wav,76,380,6:20,0.1308,RAS,,,ml19_293a_00660076,A_VALIDER
ml19_293a_0066_part77.wav,77,385,6:25,0.1568,RAS,,,ml19_293a_00660077,A_VALIDER
ml19_293a_0066_part78.wav,78,390,6:30,0.1236,RAS,,,ml19_293a_00660078,A_VALIDER
ml19_293a_0066_part79.wav,79,395,6:35,0.1428,RAS,,,ml19_293a_00660079,A_VALIDER
ml19_293a_0066_part80.wav,80,400,6:40,0.1702,RAS,,,ml19_293a_00660080,A_VALIDER
ml19_293a_0066_part81.wav,81,405,6:45,0.246,RAS,,,ml19_293a_00660081,A_VALIDER
ml19_293a_0066_part82.wav,82,410,6:50,0.1284,RAS,,,ml19_293a_00660082,A_VALIDER
ml19_293a_0066_part83.wav,83,415,6:55,0.1301,RAS,,,ml19_293a_00660083,A_VALIDER
ml19_293a_0066_part84.wav,84,420,7:00,0.2153,RAS,,,ml19_293a_00660084,A_VALIDER
ml19_293a_0066_part85.wav,85,425,7:05,0.2076,RAS,,,ml19_293a_00660085,A_VALIDER
ml19_293a_0066_part86.wav,86,430,7:10,0.1523,RAS,,,ml19_293a_00660086,A_VALIDER
ml19_293a_0066_part87.wav,87,435,7:15,0.1525,RAS,,,ml19_293a_00660087,A_VALIDER
ml19_293a_0066_part88.wav,88,440,7:20,0.1227,RAS,,,ml19_293a_00660088,A_VALIDER
ml19_293a_0066_part89.wav,89,445,7:25,0.1431,RAS,,,ml19_293a_00660089,A_VALIDER
ml19_293a_0066_part90.wav,90,450,7:30,0.1323,RAS,,,ml19_293a_00660090,A_VALIDER
ml19_293a_0066_part91.wav,91,455,7:35,0.1766,RAS,,,ml19_293a_00660091,A_VALIDER
ml19_293a_0066_part92.wav,92,460,7:40,0.1712,RAS,,,ml19_293a_00660092,A_VALIDER
ml19_293a_0066_part93.wav,93,465,7:45,0.1022,RAS,,,ml19_293a_00660093,A_VALIDER
ml19_294a_0011_part0.wav,0,0,0:00,0.1485,RAS,,,ml19_294a_00110000,A_VALIDER
ml19_294a_0011_part1.wav,1,5,0:05,0.1592,RAS,,,ml19_294a_00110001,A_VALIDER
ml19_294a_0011_part2.wav,2,10,0:10,0.1879,RAS,,,ml19_294a_00110002,A_VALIDER
ml19_294a_0011_part3.wav,3,15,0:15,0.1612,RAS,,,ml19_294a_00110003,A_VALIDER
ml19_294a_0011_part4.wav,4,20,0:20,0.1633,RAS,,,ml19_294a_00110004,A_VALIDER
ml19_294a_0011_part5.wav,5,25,0:25,0.1791,RAS,,,ml19_294a_00110005,A_VALIDER
ml19_294a_0011_part6.wav,6,30,0:30,0.1576,RAS,,,ml19_294a_00110006,A_VALIDER
ml19_294a_0011_part7.wav,7,35,0:35,0.1421,RAS,,,ml19_294a_00110007,A_VALIDER
ml19_294a_0011_part8.wav,8,40,0:40,0.1822,RAS,,,ml19_294a_00110008,A_VALIDER
ml19_294a_0011_part9.wav,9,45,0:45,0.1674,RAS,,,ml19_294a_00110009,A_VALIDER
ml19_294a_0011_part10.wav,10,50,0:50,0.1883,RAS,,,ml19_294a_00110010,A_VALIDER
ml19_294a_0011_part11.wav,11,55,0:55,0.1586,RAS,,,ml19_294a_00110011,A_VALIDER
ml19_294a_0011_part12.wav,12,60,1:00,0.1843,RAS,,,ml19_294a_00110012,A_VALIDER
ml19_294a_0011_part13.wav,13,65,1:05,0.1666,RAS,,,ml19_294a_00110013,A_VALIDER
ml19_294a_0011_part14.wav,14,70,1:10,0.1495,RAS,,,ml19_294a_00110014,A_VALIDER
ml19_294a_0011_part15.wav,15,75,1:15,0.1594,RAS,,,ml19_294a_00110015,A_VALIDER
ml19_294a_0011_part16.wav,16,80,1:20,0.1924,RAS,,,ml19_294a_00110016,A_VALIDER
ml19_294a_0011_part17.wav,17,85,1:25,0.1641,RAS,,,ml19_294a_00110017,A_VALIDER
ml19_294a_0011_part18.wav,18,90,1:30,0.1404,RAS,,,ml19_294a_00110018,A_VALIDER
ml19_294a_0011_part19.wav,19,95,1:35,0.1791,RAS,,,ml19_294a_00110019,A_VALIDER
ml19_294a_0011_part20.wav,20,100,1:40,0.1637,RAS,,,ml19_294a_00110020,A_VALIDER
ml19_294a_0011_part21.wav,21,105,1:45,0.1531,RAS,,,ml19_294a_00110021,A_VALIDER
ml19_294a_0011_part22.wav,22,110,1:50,0.1393,RAS,,,ml19_294a_00110022,A_VALIDER
ml19_294a_0011_part23.wav,23,115,1:55,0.1467,RAS,,,ml19_294a_00110023,A_VALIDER
ml19_294a_0011_part24.wav,24,120,2:00,0.2081,RAS,,,ml19_294a_00110024,A_VALIDER
ml19_294a_0011_part25.wav,25,125,2:05,0.1499,RAS,,,ml19_294a_00110025,A_VALIDER
ml19_294a_0011_part26.wav,26,130,2:10,0.2058,RAS,,,ml19_294a_00110026,A_VALIDER
ml19_294a_0011_part27.wav,27,135,2:15,0.1849,RAS,,,ml19_294a_00110027,A_VALIDER
ml19_294a_0011_part28.wav,28,140,2:20,0.1664,RAS,,,ml19_294a_00110028,A_VALIDER
ml19_294a_0011_part29.wav,29,145,2:25,0.1721,RAS,,,ml19_294a_00110029,A_VALIDER
ml19_294a_0011_part30.wav,30,150,2:30,0.2216,RAS,,,ml19_294a_00110030,A_VALIDER
ml19_294a_0011_part31.wav,31,155,2:35,0.205,RAS,,,ml19_294a_00110031,A_VALIDER
ml19_294a_0011_part32.wav,32,160,2:40,0.1813,RAS,,,ml19_294a_00110032,A_VALIDER
ml19_294a_0011_part33.wav,33,165,2:45,0.2083,RAS,,,ml19_294a_00110033,A_VALIDER
ml19_294a_0011_part34.wav,34,170,2:50,0.178,RAS,,,ml19_294a_00110034,A_VALIDER
ml19_294a_0011_part35.wav,35,175,2:55,0.1741,RAS,,,ml19_294a_00110035,A_VALIDER
ml19_294a_0011_part36.wav,36,180,3:00,0.2598,ANOMALIE,,,ml19_294a_00110036,A_VALIDER
ml19_294a_0011_part37.wav,37,185,3:05,0.2276,RAS,,,ml19_294a_00110037,A_VALIDER
ml19_294a_0011_part38.wav,38,190,3:10,0.1751,RAS,,,ml19_294a_00110038,A_VALIDER
ml19_294a_0011_part39.wav,39,195,3:15,0.1649,RAS,,,ml19_294a_00110039,A_VALIDER
ml19_294a_0011_part40.wav,40,200,3:20,0.1933,RAS,,,ml19_294a_00110040,A_VALIDER
ml19_294a_0011_part41.wav,41,205,3:25,0.2121,RAS,,,ml19_294a_00110041,A_VALIDER
ml19_294a_0011_part42.wav,42,210,3:30,0.2391,RAS,,,ml19_294a_00110042,A_VALIDER
ml19_294a_0011_part43.wav,43,215,3:35,0.2211,RAS,,,ml19_294a_00110043,A_VALIDER
ml19_294a_0011_part44.wav,44,220,3:40,0.1575,RAS,,,ml19_294a_00110044,A_VALIDER
ml19_294a_0011_part45.wav,45,225,3:45,0.177,RAS,,,ml19_294a_00110045,A_VALIDER
ml19_294a_0011_part46.wav,46,230,3:50,0.1548,RAS,,,ml19_294a_00110046,A_VALIDER
ml19_294a_0011_part47.wav,47,235,3:55,0.1529,RAS,,,ml19_294a_00110047,A_VALIDER
ml19_294a_0011_part48.wav,48,240,4:00,0.2135,RAS,,,ml19_294a_00110048,A_VALIDER
ml19_294a_0011_part49.wav,49,245,4:05,0.1562,RAS,,,ml19_294a_00110049,A_VALIDER
ml19_294a_0011_part50.wav,50,250,4:10,0.1645,RAS,,,ml19_294a_00110050,A_VALIDER
ml19_294a_0011_part51.wav,51,255,4:15,0.191,RAS,,,ml19_294a_00110051,A_VALIDER
ml19_294a_0011_part52.wav,52,260,4:20,0.139,RAS,,,ml19_294a_00110052,A_VALIDER
ml19_294a_0011_part53.wav,53,265,4:25,0.1502,RAS,,,ml19_294a_00110053,A_VALIDER
ml19_294a_0011_part54.wav,54,270,4:30,0.1418,RAS,,,ml19_294a_00110054,A_VALIDER
ml19_294a_0011_part55.wav,55,275,4:35,0.1555,RAS,,,ml19_294a_00110055,A_VALIDER
ml19_294a_0011_part56.wav,56,280,4:40,0.1862,RAS,,,ml19_294a_00110056,A_VALIDER
ml19_294a_0011_part57.wav,57,285,4:45,0.1594,RAS,,,ml19_294a_00110057,A_VALIDER
ml19_294a_0011_part58.wav,58,290,4:50,0.1426,RAS,,,ml19_294a_00110058,A_VALIDER
ml19_294a_0011_part59.wav,59,295,4:55,0.1486,RAS,,,ml19_294a_00110059,A_VALIDER
ml19_294a_0011_part60.wav,60,300,5:00,0.1437,RAS,,,ml19_294a_00110060,A_VALIDER
ml19_294a_0011_part61.wav,61,305,5:05,0.173,RAS,,,ml19_294a_00110061,A_VALIDER
ml19_294a_0011_part62.wav,62,310,5:10,0.1644,RAS,,,ml19_294a_00110062,A_VALIDER
